name,city,code,day of week,start time hour,start time minute,endhour,endminute
Taurinus Brazilian Steak House,San Jose,,0,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,1,11,30,14,00
Taurinus Brazilian Steak House,San Jose,,1,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,2,11,30,14,00
Taurinus Brazilian Steak House,San Jose,,2,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,3,11,30,14,00
Taurinus Brazilian Steak House,San Jose,,3,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,4,11,30,14,00
Taurinus Brazilian Steak House,San Jose,,4,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,5,12,00,15,00
Taurinus Brazilian Steak House,San Jose,,5,17,00,21,30
Taurinus Brazilian Steak House,San Jose,,6,12,00,15,00
Taurinus Brazilian Steak House,San Jose,,6,17,00,21,00
Tavern In the Square,Boston,,0,10,00,23,00
Tavern In the Square,Boston,,1,10,00,23,00
Tavern In the Square,Boston,,2,10,00,23,00
Tavern In the Square,Boston,,3,10,00,23,00
Tavern In the Square,Boston,,4,10,00,23,00
Tavern In the Square,Boston,,5,10,00,23,00
Tavern In the Square,Boston,,6,10,00,23,00
Tavern In The Square,Boston,,0,11,30,01,00
Tavern In The Square,Boston,,1,11,30,01,00
Tavern In The Square,Boston,,2,11,30,01,00
Tavern In The Square,Boston,,3,11,30,01,30
Tavern In The Square,Boston,,4,11,30,01,30
Tavern In The Square,Boston,,5,11,30,01,30
Tavern In The Square,Boston,,6,11,30,01,00
Tavern Platt Park,Denver,,0,11,00,02,00
Tavern Platt Park,Denver,,1,11,00,02,00
Tavern Platt Park,Denver,,2,11,00,02,00
Tavern Platt Park,Denver,,3,11,00,02,00
Tavern Platt Park,Denver,,4,11,00,02,00
Tavern Platt Park,Denver,,5,10,00,02,00
Tavern Platt Park,Denver,,6,10,00,02,00
Tavern Road,Boston,,0,11,00,02,00
Tavern Road,Boston,,1,11,00,02,00
Tavern Road,Boston,,2,11,00,02,00
Tavern Road,Boston,,3,11,00,02,00
Tavern Road,Boston,,4,11,00,02,00
Tavern Road,Boston,,5,15,00,02,00
Taverna,Houston,,0,11,00,23,00
Taverna,Houston,,1,11,00,23,00
Taverna,Houston,,2,11,00,23,00
Taverna,Houston,,3,11,00,23,00
Taverna,Houston,,4,11,00,23,00
Taverna,Houston,,5,10,00,23,00
Taverna,Houston,,6,10,00,22,00
Taverna Kyclades,New York,,0,12,00,23,00
Taverna Kyclades,New York,,1,12,00,23,00
Taverna Kyclades,New York,,2,12,00,23,00
Taverna Kyclades,New York,,3,12,00,23,00
Taverna Kyclades,New York,,4,12,00,23,30
Taverna Kyclades,New York,,5,12,00,23,30
Taverna Kyclades,New York,,6,12,00,22,30
Tawla,San Francisco,,0,17,30,22,00
Tawla,San Francisco,,1,17,30,22,00
Tawla,San Francisco,,2,17,30,22,00
Tawla,San Francisco,,3,17,30,22,00
Tawla,San Francisco,,4,17,30,22,00
Tawla,San Francisco,,5,17,30,22,00
Tawla,San Francisco,,6,17,30,22,00
Taxi Kitchen,Melbourne,,0,12,00,23,00
Taxi Kitchen,Melbourne,,1,12,00,23,00
Taxi Kitchen,Melbourne,,2,12,00,23,00
Taxi Kitchen,Melbourne,,3,12,00,23,00
Taxi Kitchen,Melbourne,,4,12,00,23,00
Taxi Kitchen,Melbourne,,5,12,00,23,00
Taxi Kitchen,Melbourne,,6,12,00,23,00
Taylor Shellfish Oyster Bar,Seattle,,0,11,00,21,00
Taylor Shellfish Oyster Bar,Seattle,,1,10,00,21,00
Taylor Shellfish Oyster Bar,Seattle,,2,11,00,21,00
Taylor Shellfish Oyster Bar,Seattle,,3,11,00,21,00
Taylor Shellfish Oyster Bar,Seattle,,4,11,00,22,00
Taylor Shellfish Oyster Bar,Seattle,,5,11,00,22,00
Taylor Shellfish Oyster Bar,Seattle,,6,11,00,21,00
Taylor Shellfish Oyster Bar,Seattle,,0,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,1,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,2,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,3,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,4,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,5,11,30,22,00
Taylor Shellfish Oyster Bar,Seattle,,6,11,30,22,00
Taystee's Burgers,Dearborn,,0,11,00,00,00
Taystee's Burgers,Dearborn,,1,11,00,00,00
Taystee's Burgers,Dearborn,,2,11,00,00,00
Taystee's Burgers,Dearborn,,3,11,00,00,00
Taystee's Burgers,Dearborn,,4,11,00,01,00
Taystee's Burgers,Dearborn,,5,11,00,01,00
Taystee's Burgers,Dearborn,,6,12,00,00,00
Tayyabs,London,,0,12,00,23,30
Tayyabs,London,,1,12,00,23,30
Tayyabs,London,,2,12,00,23,30
Tayyabs,London,,3,12,00,23,30
Tayyabs,London,,4,12,00,23,30
Tayyabs,London,,5,12,00,23,30
Tayyabs,London,,6,12,00,23,30
Taziki's Mediterranean Cafe,Birmingham,,0,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,1,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,2,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,3,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,4,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,5,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,6,11,00,20,00
Taziki's Mediterranean Cafe,Birmingham,,0,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,1,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,2,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,3,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,4,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,5,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,6,10,30,20,00
Taziki's Mediterranean Cafe,Birmingham,,0,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,1,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,2,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,3,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,4,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,5,11,00,21,00
Taziki's Mediterranean Cafe,Birmingham,,6,11,00,20,00
Tazio Birraria and Pizzeria,Melbourne,,0,07,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,1,07,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,2,07,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,3,07,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,4,07,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,5,17,00,00,00
Tazio Birraria and Pizzeria,Melbourne,,6,17,00,00,00
Tea House at China Town,Melbourne,,0,12,00,15,00
Tea House at China Town,Melbourne,,0,17,30,22,30
Tea House at China Town,Melbourne,,1,12,00,15,00
Tea House at China Town,Melbourne,,1,17,30,22,30
Tea House at China Town,Melbourne,,2,12,00,15,00
Tea House at China Town,Melbourne,,2,17,30,22,30
Tea House at China Town,Melbourne,,3,12,00,15,00
Tea House at China Town,Melbourne,,3,17,30,22,30
Tea House at China Town,Melbourne,,4,12,00,15,00
Tea House at China Town,Melbourne,,4,17,30,23,00
Tea House at China Town,Melbourne,,5,17,30,23,00
Tea House at China Town,Melbourne,,6,12,00,15,00
Tea House at China Town,Melbourne,,6,17,30,23,00
TeaGather Cafe,Liverpool,,0,09,00,22,00
TeaGather Cafe,Liverpool,,1,09,00,22,00
TeaGather Cafe,Liverpool,,2,09,00,22,00
TeaGather Cafe,Liverpool,,3,09,00,22,00
TeaGather Cafe,Liverpool,,4,09,00,22,00
TeaGather Cafe,Liverpool,,5,09,00,22,00
TeaGather Cafe,Liverpool,,6,09,00,22,00
Teatro,Boston,,1,17,00,22,30
Teatro,Boston,,2,17,00,22,30
Teatro,Boston,,3,17,00,22,30
Teatro,Boston,,4,17,00,23,30
Teatro,Boston,,5,17,00,23,30
Teatro,Boston,,6,16,00,22,00
Ted's Bulletin,Washington,,0,07,00,22,30
Ted's Bulletin,Washington,,1,07,00,22,30
Ted's Bulletin,Washington,,2,07,00,22,30
Ted's Bulletin,Washington,,3,07,00,22,30
Ted's Bulletin,Washington,,4,07,00,23,30
Ted's Bulletin,Washington,,5,07,00,23,30
Ted's Bulletin,Washington,,6,07,00,22,30
Ted's Bulletin,Washington,,0,07,00,22,00
Ted's Bulletin,Washington,,1,07,00,22,00
Ted's Bulletin,Washington,,2,07,00,22,00
Ted's Bulletin,Washington,,3,07,00,22,00
Ted's Bulletin,Washington,,4,07,00,23,00
Ted's Bulletin,Washington,,5,07,00,23,00
Ted's Bulletin,Washington,,6,07,00,22,00
Ted's  Restaurant,Birmingham,,0,06,30,14,00
Ted's  Restaurant,Birmingham,,1,06,30,14,00
Ted's  Restaurant,Birmingham,,2,06,30,14,00
Ted's  Restaurant,Birmingham,,3,06,30,14,00
Ted's  Restaurant,Birmingham,,4,06,30,14,00
Tee Nee Thai Cuisine,San Jose,,0,11,30,14,30
Tee Nee Thai Cuisine,San Jose,,0,17,00,21,30
Tee Nee Thai Cuisine,San Jose,,1,11,30,14,30
Tee Nee Thai Cuisine,San Jose,,1,17,00,21,30
Tee Nee Thai Cuisine,San Jose,,2,11,30,14,30
Tee Nee Thai Cuisine,San Jose,,2,17,00,21,30
Tee Nee Thai Cuisine,San Jose,,3,11,30,14,30
Tee Nee Thai Cuisine,San Jose,,3,17,00,21,30
Tee Nee Thai Cuisine,San Jose,,4,11,30,14,30
Tee Nee Thai Cuisine,San Jose,,4,17,00,22,00
Tee Nee Thai Cuisine,San Jose,,5,17,00,22,00
Tee Nee Thai Cuisine,San Jose,,6,17,00,21,30
Telway Hamburgers,Detroit,,0,09,00,09,00
Telway Hamburgers,Detroit,,1,09,00,09,00
Telway Hamburgers,Detroit,,2,09,00,09,00
Telway Hamburgers,Detroit,,3,09,00,09,00
Telway Hamburgers,Detroit,,4,09,00,09,00
Telway Hamburgers,Detroit,,5,09,00,09,00
Telway Hamburgers,Detroit,,6,09,00,09,00
Telwink Grill,Houston,,0,06,00,15,30
Telwink Grill,Houston,,1,06,00,15,30
Telwink Grill,Houston,,2,06,00,15,30
Telwink Grill,Houston,,3,06,00,15,30
Telwink Grill,Houston,,4,06,00,15,30
Telwink Grill,Houston,,5,06,00,15,00
Telwink Grill,Houston,,6,07,00,14,00
Tempest,San Francisco,,0,11,00,02,00
Tempest,San Francisco,,1,11,00,02,00
Tempest,San Francisco,,2,11,00,02,00
Tempest,San Francisco,,3,11,00,02,00
Tempest,San Francisco,,4,11,00,02,00
Tempest,San Francisco,,5,12,00,02,00
Tempest,San Francisco,,6,12,00,02,00
Temptations Cafe,Boston,,0,07,30,21,00
Temptations Cafe,Boston,,1,07,30,21,00
Temptations Cafe,Boston,,2,07,30,21,00
Temptations Cafe,Boston,,3,07,30,21,00
Temptations Cafe,Boston,,4,07,30,21,00
Temptations Cafe,Boston,,5,10,00,19,00
Temptations Cafe,Boston,,6,10,00,19,00
Tenkomori Ramen House,Sydney,,0,11,30,22,00
Tenkomori Ramen House,Sydney,,1,11,30,22,00
Tenkomori Ramen House,Sydney,,2,11,30,22,00
Tenkomori Ramen House,Sydney,,3,11,30,22,00
Tenkomori Ramen House,Sydney,,4,11,30,22,00
Tenkomori Ramen House,Sydney,,5,11,30,22,00
Tenkomori Ramen House,Sydney,,6,11,30,22,00
Tenoch Mexican,Boston,,0,11,00,21,00
Tenoch Mexican,Boston,,1,11,00,21,00
Tenoch Mexican,Boston,,2,11,00,21,00
Tenoch Mexican,Boston,,3,11,00,21,00
Tenoch Mexican,Boston,,4,11,00,21,00
Tenoch Mexican,Boston,,5,11,00,21,00
Tenoch Mexican,Boston,,6,11,00,21,00
Tenth West,Seattle,,1,08,00,14,00
Tenth West,Seattle,,2,08,00,14,00
Tenth West,Seattle,,3,08,00,14,00
Tenth West,Seattle,,4,08,00,14,00
Tenth West,Seattle,,5,08,00,14,00
Tenth West,Seattle,,6,08,00,14,00
Teotihuacan Mexican Cafe,Houston,,0,08,00,22,00
Teotihuacan Mexican Cafe,Houston,,1,08,00,22,00
Teotihuacan Mexican Cafe,Houston,,2,08,00,22,00
Teotihuacan Mexican Cafe,Houston,,3,08,00,22,00
Teotihuacan Mexican Cafe,Houston,,4,08,00,00,00
Teotihuacan Mexican Cafe,Houston,,5,08,00,00,00
Teotihuacan Mexican Cafe,Houston,,6,08,00,22,00
Teppan Bento,Las Vegas,,0,11,00,21,00
Teppan Bento,Las Vegas,,1,11,00,21,00
Teppan Bento,Las Vegas,,2,11,00,21,00
Teppan Bento,Las Vegas,,3,11,00,21,00
Teppan Bento,Las Vegas,,4,11,00,21,00
Teppan Bento,Las Vegas,,5,11,00,21,00
Teppanyaki Lovers,Brisbane,,0,10,30,21,00
Teppanyaki Lovers,Brisbane,,1,10,30,21,00
Teppanyaki Lovers,Brisbane,,2,10,30,21,00
Teppanyaki Lovers,Brisbane,,3,10,30,21,00
Teppanyaki Lovers,Brisbane,,4,10,30,21,30
Teppanyaki Lovers,Brisbane,,5,10,30,20,30
Teppanyaki Lovers,Brisbane,,6,10,30,19,00
Tequilas Taqueria,San Jose,,0,10,00,21,00
Tequilas Taqueria,San Jose,,1,10,00,21,00
Tequilas Taqueria,San Jose,,2,10,00,21,00
Tequilas Taqueria,San Jose,,3,10,00,21,00
Tequilas Taqueria,San Jose,,4,10,00,21,00
Tequilas Taqueria,San Jose,,5,09,00,22,00
Tequilas Taqueria,San Jose,,6,09,00,22,00
Teranga,Boston,,0,11,00,23,00
Teranga,Boston,,1,11,00,23,00
Teranga,Boston,,2,11,00,23,00
Teranga,Boston,,3,11,00,23,00
Teranga,Boston,,4,11,00,23,00
Teranga,Boston,,5,11,00,23,00
Teranga,Boston,,6,11,00,23,00
Teresa Market,Boston,,0,08,00,22,00
Teresa Market,Boston,,1,08,00,22,00
Teresa Market,Boston,,2,08,00,22,00
Teresa Market,Boston,,3,08,00,22,00
Teresa Market,Boston,,4,08,00,22,00
Teresa Market,Boston,,5,08,00,22,00
Teresa Market,Boston,,6,08,00,20,00
Teriyaki House,Boston,,0,11,00,00,00
Teriyaki House,Boston,,1,11,00,00,00
Teriyaki House,Boston,,2,11,00,00,00
Teriyaki House,Boston,,3,11,00,00,00
Teriyaki House,Boston,,4,11,00,02,00
Teriyaki House,Boston,,5,11,00,02,00
Teriyaki House,Boston,,6,11,00,00,00
Teriyaki House,Boston,,0,10,30,01,00
Teriyaki House,Boston,,1,10,30,01,00
Teriyaki House,Boston,,2,10,30,01,00
Teriyaki House,Boston,,3,10,30,01,00
Teriyaki House,Boston,,4,10,30,01,00
Teriyaki House,Boston,,5,10,30,01,00
Teriyaki House,Boston,,6,10,30,01,00
Terra Plata,Seattle,,0,17,00,22,00
Terra Plata,Seattle,,1,11,00,23,00
Terra Plata,Seattle,,2,11,00,23,00
Terra Plata,Seattle,,3,11,00,23,00
Terra Plata,Seattle,,4,11,00,00,00
Terra Plata,Seattle,,5,09,30,00,00
Terra Plata,Seattle,,6,09,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,0,11,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,1,11,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,2,11,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,3,11,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,4,11,30,23,00
Terra Rossa Restaurant & Bar,Melbourne,,5,17,00,00,00
Terra Rossa Restaurant & Bar,Melbourne,,6,17,00,00,00
Terrace Hotel,Perth,,0,06,30,00,00
Terrace Hotel,Perth,,1,06,30,00,00
Terrace Hotel,Perth,,2,06,30,00,00
Terrace Hotel,Perth,,3,06,30,00,00
Terrace Hotel,Perth,,4,06,30,00,00
Terrace Hotel,Perth,,5,07,30,00,00
Terrace Hotel,Perth,,6,07,30,22,00
Terrace Restaurants - Southpark,Charlotte,,0,07,00,15,00
Terrace Restaurants - Southpark,Charlotte,,1,07,00,21,00
Terrace Restaurants - Southpark,Charlotte,,2,07,00,21,00
Terrace Restaurants - Southpark,Charlotte,,3,07,00,21,00
Terrace Restaurants - Southpark,Charlotte,,4,07,00,21,00
Terrace Restaurants - Southpark,Charlotte,,5,07,00,21,00
Terrace Restaurants - Southpark,Charlotte,,6,08,00,15,00
Territory Kitchen + Bar,Denver,,0,06,00,22,00
Territory Kitchen + Bar,Denver,,1,06,00,22,00
Territory Kitchen + Bar,Denver,,2,06,00,22,00
Territory Kitchen + Bar,Denver,,3,06,00,22,00
Territory Kitchen + Bar,Denver,,4,06,00,22,00
Territory Kitchen + Bar,Denver,,5,07,00,22,00
Territory Kitchen + Bar,Denver,,6,07,00,22,00
Terroirs,London,,0,12,00,23,00
Terroirs,London,,1,12,00,23,00
Terroirs,London,,2,12,00,23,00
Terroirs,London,,3,12,00,23,00
Terroirs,London,,4,12,00,23,00
Terroirs,London,,5,12,00,23,00
Terry's Cafe,London,,0,07,00,14,00
Terry's Cafe,London,,1,07,00,14,00
Terry's Cafe,London,,2,07,00,14,00
Terry's Cafe,London,,3,07,00,14,00
Terry's Cafe,London,,4,07,00,14,00
Terry's Cafe,London,,5,07,30,12,00
Teske's Germania Restaurant & Beer Garden,San Jose,,1,11,00,14,00
Teske's Germania Restaurant & Beer Garden,San Jose,,1,17,00,21,30
Teske's Germania Restaurant & Beer Garden,San Jose,,2,11,00,14,00
Teske's Germania Restaurant & Beer Garden,San Jose,,2,17,00,21,30
Teske's Germania Restaurant & Beer Garden,San Jose,,3,11,00,14,00
Teske's Germania Restaurant & Beer Garden,San Jose,,3,17,00,21,30
Teske's Germania Restaurant & Beer Garden,San Jose,,4,11,00,14,00
Teske's Germania Restaurant & Beer Garden,San Jose,,4,17,00,21,30
Teske's Germania Restaurant & Beer Garden,San Jose,,5,17,00,21,30
Tetsujin,Melbourne,,0,11,30,22,30
Tetsujin,Melbourne,,1,11,30,22,30
Tetsujin,Melbourne,,2,11,30,22,30
Tetsujin,Melbourne,,3,11,30,22,30
Tetsujin,Melbourne,,4,11,30,23,30
Tetsujin,Melbourne,,5,11,30,23,30
Tetsujin,Melbourne,,6,11,30,22,30
Tex-Chick Puertorrican Restaurant,Houston,,0,11,00,17,30
Tex-Chick Puertorrican Restaurant,Houston,,1,11,00,17,30
Tex-Chick Puertorrican Restaurant,Houston,,2,11,00,17,30
Tex-Chick Puertorrican Restaurant,Houston,,3,11,00,17,30
Tex-Chick Puertorrican Restaurant,Houston,,4,11,00,19,30
Tex-Chick Puertorrican Restaurant,Houston,,5,11,00,19,30
Tex-Chick Puertorrican Restaurant,Houston,,6,11,00,17,00
Texas de Brazil,Birmingham,,0,17,00,21,30
Texas de Brazil,Birmingham,,1,17,00,21,30
Texas de Brazil,Birmingham,,2,17,00,21,30
Texas de Brazil,Birmingham,,3,17,00,21,30
Texas de Brazil,Birmingham,,4,17,00,22,00
Texas de Brazil,Birmingham,,5,16,00,22,00
Texas de Brazil,Birmingham,,6,16,00,21,00
Texas de Brazil,Detroit,,0,17,00,21,30
Texas de Brazil,Detroit,,1,17,00,21,30
Texas de Brazil,Detroit,,2,11,00,14,30
Texas de Brazil,Detroit,,2,17,00,21,30
Texas de Brazil,Detroit,,3,11,00,14,30
Texas de Brazil,Detroit,,3,17,00,21,30
Texas de Brazil,Detroit,,4,11,00,14,30
Texas de Brazil,Detroit,,4,17,00,22,00
Texas de Brazil,Detroit,,5,16,00,22,00
Texas de Brazil,Detroit,,6,16,00,21,00
Texas Tacos & BBQ,Houston,,1,06,00,02,00
Texas Tacos & BBQ,Houston,,2,06,00,14,00
Texas Tacos & BBQ,Houston,,3,06,00,14,00
Texas Tacos & BBQ,Houston,,4,06,00,20,00
Texas Tacos & BBQ,Houston,,5,06,00,20,00
Texas Tacos & BBQ,Houston,,6,08,00,15,00
Texture,London,,1,12,00,16,30
Texture,London,,1,18,30,23,00
Texture,London,,2,12,00,16,30
Texture,London,,2,18,30,23,00
Texture,London,,3,12,00,16,30
Texture,London,,3,18,30,23,00
Texture,London,,4,12,00,16,30
Texture,London,,4,18,30,23,00
Texture,London,,5,12,00,16,30
Texture,London,,5,18,30,23,00
TGI Fridays,Melbourne,,0,11,30,23,00
TGI Fridays,Melbourne,,1,11,30,23,00
TGI Fridays,Melbourne,,2,11,30,23,00
TGI Fridays,Melbourne,,3,11,30,23,00
TGI Fridays,Melbourne,,4,11,30,00,00
TGI Fridays,Melbourne,,5,11,30,00,00
TGI Fridays,Melbourne,,6,11,30,23,00
Thai Basil Restaurant,Boston,,0,11,00,21,00
Thai Basil Restaurant,Boston,,1,11,00,21,00
Thai Basil Restaurant,Boston,,2,11,00,21,00
Thai Basil Restaurant,Boston,,3,11,00,21,00
Thai Basil Restaurant,Boston,,4,11,00,22,00
Thai Basil Restaurant,Boston,,5,12,00,22,00
Thai Basil Restaurant,Boston,,6,12,00,21,00
Thai Bistro,Houston,,0,11,00,15,00
Thai Bistro,Houston,,0,17,00,22,00
Thai Bistro,Houston,,1,11,00,15,00
Thai Bistro,Houston,,1,17,00,22,00
Thai Bistro,Houston,,2,11,00,15,00
Thai Bistro,Houston,,2,17,00,22,00
Thai Bistro,Houston,,3,11,00,15,00
Thai Bistro,Houston,,3,17,00,22,00
Thai Bistro,Houston,,4,11,00,22,30
Thai Bistro,Houston,,5,12,00,22,30
Thai Bistro,Houston,,6,12,00,22,00
Thai Cornar,Manuka,,0,11,30,22,00
Thai Cornar,Manuka,,1,11,30,22,00
Thai Cornar,Manuka,,2,11,30,22,00
Thai Cornar,Manuka,,3,11,30,22,00
Thai Cornar,Manuka,,4,11,30,22,00
Thai Cornar,Manuka,,5,12,00,22,00
Thai Cornar,Manuka,,6,12,00,22,00
Thai Culinary,Melbourne,,0,18,00,22,00
Thai Culinary,Melbourne,,1,18,00,22,00
Thai Culinary,Melbourne,,2,18,00,22,00
Thai Culinary,Melbourne,,3,18,00,22,00
Thai Culinary,Melbourne,,4,18,00,22,00
Thai Culinary,Melbourne,,5,18,00,22,00
Thai Culinary,Melbourne,,6,18,00,22,00
Thai Dish Authentic Cuisine,Boston,,0,11,30,22,00
Thai Dish Authentic Cuisine,Boston,,1,11,30,22,00
Thai Dish Authentic Cuisine,Boston,,2,11,30,22,00
Thai Dish Authentic Cuisine,Boston,,3,11,30,22,00
Thai Dish Authentic Cuisine,Boston,,4,11,30,22,00
Thai Dish Authentic Cuisine,Boston,,5,12,00,22,00
Thai Dish Authentic Cuisine,Boston,,6,12,00,22,00
Thai Elephant Express,San Jose,,1,11,00,21,30
Thai Elephant Express,San Jose,,2,11,00,21,30
Thai Elephant Express,San Jose,,3,11,00,21,30
Thai Elephant Express,San Jose,,4,11,00,22,00
Thai Elephant Express,San Jose,,5,11,00,22,00
Thai Elephant Express,San Jose,,6,11,00,21,30
Thai Food To Go,Las Vegas,,0,11,00,22,00
Thai Food To Go,Las Vegas,,1,11,00,22,00
Thai Food To Go,Las Vegas,,2,11,00,22,00
Thai Food To Go,Las Vegas,,3,11,00,22,00
Thai Food To Go,Las Vegas,,4,11,00,22,00
Thai Food To Go,Las Vegas,,5,11,00,22,00
Thai Food To Go,Las Vegas,,6,11,00,22,00
Thai Gourmet,Houston,,0,11,00,14,30
Thai Gourmet,Houston,,0,17,00,21,30
Thai Gourmet,Houston,,1,11,00,14,30
Thai Gourmet,Houston,,1,17,00,21,30
Thai Gourmet,Houston,,2,11,00,14,30
Thai Gourmet,Houston,,2,17,00,21,30
Thai Gourmet,Houston,,3,11,00,14,30
Thai Gourmet,Houston,,3,17,00,21,30
Thai Gourmet,Houston,,4,11,00,14,30
Thai Gourmet,Houston,,4,17,00,22,30
Thai Gourmet,Houston,,5,11,00,22,00
Thai Herb Restaurant,Harrison,,0,12,00,22,00
Thai Herb Restaurant,Harrison,,1,12,00,22,00
Thai Herb Restaurant,Harrison,,2,12,00,22,00
Thai Herb Restaurant,Harrison,,3,12,00,22,00
Thai Herb Restaurant,Harrison,,4,12,00,22,00
Thai Herb Restaurant,Harrison,,5,12,00,22,00
Thai Herb Restaurant,Harrison,,6,12,00,22,00
Thai House,Weston,,0,17,30,22,00
Thai House,Weston,,1,11,30,14,30
Thai House,Weston,,1,17,30,22,00
Thai House,Weston,,2,11,30,14,30
Thai House,Weston,,2,17,30,22,00
Thai House,Weston,,3,11,30,14,30
Thai House,Weston,,3,17,30,22,00
Thai House,Weston,,4,11,30,14,30
Thai House,Weston,,4,17,30,22,00
Thai House,Weston,,5,11,30,14,30
Thai House,Weston,,5,17,30,22,00
Thai House,Weston,,6,11,30,14,30
Thai House,Weston,,6,17,30,22,00
Thai Jasmine Restaurant,Houston,,0,11,00,21,30
Thai Jasmine Restaurant,Houston,,1,11,00,21,30
Thai Jasmine Restaurant,Houston,,2,11,00,21,30
Thai Jasmine Restaurant,Houston,,3,11,00,21,30
Thai Jasmine Restaurant,Houston,,4,11,00,21,30
Thai Jasmine Restaurant,Houston,,5,11,00,21,30
Thai Long-An,Phoenix,,0,11,00,21,00
Thai Long-An,Phoenix,,1,11,00,21,00
Thai Long-An,Phoenix,,2,11,00,21,00
Thai Long-An,Phoenix,,3,11,00,21,00
Thai Long-An,Phoenix,,4,11,00,22,00
Thai Long-An,Phoenix,,5,11,00,22,00
Thai Long-An,Phoenix,,6,11,30,21,00
Thai Lotus Restaurant,Phoenix,,0,11,00,21,00
Thai Lotus Restaurant,Phoenix,,1,11,00,21,00
Thai Lotus Restaurant,Phoenix,,2,11,00,21,00
Thai Lotus Restaurant,Phoenix,,3,11,00,21,00
Thai Lotus Restaurant,Phoenix,,4,11,00,22,00
Thai Lotus Restaurant,Phoenix,,5,11,00,22,00
Thai Lotus Restaurant,Phoenix,,6,11,00,21,00
Thai Love You,San Jose,,0,11,30,15,00
Thai Love You,San Jose,,0,17,00,20,30
Thai Love You,San Jose,,1,11,30,15,00
Thai Love You,San Jose,,1,17,00,20,30
Thai Love You,San Jose,,2,11,30,15,00
Thai Love You,San Jose,,3,17,00,20,30
Thai Love You,San Jose,,4,11,30,15,00
Thai Love You,San Jose,,4,17,00,21,00
Thai Love You,San Jose,,5,11,00,15,00
Thai Love You,San Jose,,5,17,00,21,00
Thai Lovers,San Jose,,0,09,00,20,00
Thai Lovers,San Jose,,1,09,00,20,00
Thai Lovers,San Jose,,2,09,00,20,00
Thai Lovers,San Jose,,3,09,00,20,00
Thai Lovers,San Jose,,4,09,00,20,00
Thai Lovers,San Jose,,5,09,00,20,00
Thai Lovers,San Jose,,6,09,00,20,00
Thai Monkey Club,Denver,,0,11,00,21,30
Thai Monkey Club,Denver,,1,11,00,21,30
Thai Monkey Club,Denver,,2,11,00,21,30
Thai Monkey Club,Denver,,3,11,00,21,30
Thai Monkey Club,Denver,,4,11,00,22,00
Thai Monkey Club,Denver,,5,12,00,22,00
Thai Monkey Club,Denver,,6,12,00,21,00
Thai Orchid's Kitchen,Washington,,0,11,30,22,00
Thai Orchid's Kitchen,Washington,,1,11,30,22,00
Thai Orchid's Kitchen,Washington,,2,11,30,22,00
Thai Orchid's Kitchen,Washington,,3,11,30,22,00
Thai Orchid's Kitchen,Washington,,4,11,30,22,00
Thai Orchid's Kitchen,Washington,,5,11,30,22,00
Thai Orchid's Kitchen,Washington,,6,16,30,22,00
Thai Pad,Washington,,0,11,00,15,00
Thai Pad,Washington,,0,17,00,22,00
Thai Pad,Washington,,1,11,00,15,00
Thai Pad,Washington,,1,17,00,22,00
Thai Pad,Washington,,2,11,00,15,00
Thai Pad,Washington,,2,17,00,22,00
Thai Pad,Washington,,3,11,00,15,00
Thai Pad,Washington,,3,17,00,22,00
